;tweet;label
9655; Model ini dimaksudkan untuk mewujudkan autarki ekonomi di Blok Timur;neutral
9656; Selain itu monarki monarki digulingkan dari kekuasaan di Rumania dan Bulgaria;neutral
9657;Pada Oktober 1949 Partai Komunis Tiongkok pimpinan mau Zedong meraih kekuasaan di Tiongkok;neutral
9658; Oleh sebab itu pemerintahan Marxis sekarang mengendalikan sepertiga wilayah darat dunia;neutral
9659; Secara pribadi Stalin mengakui bahwa ia telah meremehkan kelompok Komunis Tiongkok dan kemampuan mereka untuk memenangkan Perang Saudara Tiongkok dan sebelumnya ia berusaha mengajak mereka untuk berdamai dengan Chiang Kai shek dan KMT;neutral
9660; Pada Desember 1949 mau mengunjungi Stalin;neutral
9661; Awalnya Stalin menolak membatalkan Perjanjian Tiongkok Soviet tahun 1945 yang sangat menguntungkan Soviet tetapi pada Januari 1950 ia mau mengalah dan bersedia menandatangani sebuah perjanjian baru antar dua negara tersebut;neutral
9662; Stalin merasa khawatir bahwa mau akan mengikuti contoh Tito dengan mencoba membebaskan diri dari pengaruh Soviet dan Stalin juga membiarkan mau tahu bahwa jika ia membuat Stalin tidak senang maka Stalin akan menarik bantuannya kepada Tiongkok;neutral
9663;Seusai Perang Dunia Kedua Uni Soviet dan Amerika Serikat membagi Semenanjung Korea yang sebelumnya merupakan wilayah jajahan Jepang menjadi dua;neutral
9664; Pemimpin Korea Utara Kim Il Sung mengunjungi Stalin pada Maret 1949 dan Maret 1950;neutral
9665; Kim Il Sung ingin menyerang Korea Selatan;neutral
9666; Tentara Korea Utara kemudian memulai Perang Korea pada Juni 1950 dan mereka berhasil merebut kota Seoul dan beberapa wilayah lainnya dengan cepat;neutral
9667; Stalin dan mau pada mulanya berkeyakinan bahwa Kim Il Sung akan segera memperoleh kemenangan;neutral
9668; Namun AS membawa perkara ini ke Dewan Keamanan PBB;neutral
9669; Uni Soviet sebelumnya sedang memboikot Dewan Keamanan PBB karena dewan tersebut menolak mengakui pemerintahan mau sehingga AS berhasil memperoleh dukungan militer untuk mempertahankan Korea Selatan;neutral
9670; Pasukan internasional yang dipimpin oleh AS kemudian berhasil memukul mundur pasukan Korea Utara;neutral
9671; Stalin tidak ingin terlibat langsung dalam konflik dengan AS sehingga ia membujuk Tiongkok untuk membantu Korea Utara;neutral
9672;Uni Soviet adalah salah satu negara pertama yang memberikan pengakuan diplomatik kepada negara Israel yang baru dibentuk pada tahun 1948;neutral
9673; Namun saat duta besar Israel Golda Meir tiba di Uni Soviet Stalin dibuat marah oleh kerumunan Yahudi yang berkumpul untuk menyambut Golda Meir;neutral
9674; Stalin juga semakin murka akibat menguatnya persekutuan Israel dengan AS;neutral
9675; Setelah hubungan Stalin dengan Israel retak ia melancarkan kampanye anti Yahudi di Uni Soviet dan Blok Timur;neutral
9676; Pada November 1948 ia membubarkan Komite Anti Fasis Yahudi dan beberapa anggotanya diseret ke pengadilan bohong bohongan;neutral
9677; Media Soviet menyerang Zionisme budaya Yahudi dan kosmopolitanisme tak berakar sementara antisemitisme semakin menguat di masyarakat Soviet;neutral
9678;Antisemitisme ini mungkin berakar dari menguatnya nasionalisme Rusia di dalam pribadi Stalin atau dari keyakinan bahwa antisemitisme merupakan alat mobilisasi yang berguna bagi Hitler sehingga Stalin merasa bahwa ia juga dapat melakukan hal yang sama;neutral
9679; Ia semakin memandang orang Yahudi sebagai sebuah bangsa anti revolusi yang setia kepada AS;neutral
9680; Meskipun tidak pernah terbukti terdapat rumor bahwa Stalin berencana untuk mendeportasi semua orang Yahudi Soviet ke Wilayah Otonomi Yahudi di Birobidzhan Siberia Timur;neutral
9681;Pada tahun tahun terakhirnya kondisi kesehatan Stalin memburuk;neutral
9682; Ia semakin sering libur panjang;neutral
9683; Namun Stalin tidak memercayai dokter dokternya;neutral
9684; Pada September 1952 beberapa dokter Kremlin ditangkap atas tuduhan berencana membunuh para politikus senior dan peristiwa ini dikenal dengan sebutan Rencana Para Dokter;neutral
9685; Ia juga memerintahkan agar para dokter yang ditangkap disiksa supaya mereka mau mengaku;neutral
9686; Pada bulan November pengadilan Slánský diadakan di Cekoslowakia dan selama pengadilan tersebut 13 figur Partai Komunis senior 11 diantaranya orang Yahudi dituduh dan divonis menjadi bagian dari persekongkolan Zionis Amerika untuk menggulingkan pemerintahan pemerintahan Blok Timur;neutral
9687; Pada bulan yang sama di Ukraina diadakan sebuah pengadilan yang banyak diliput oleh media yang menuduh beberapa orang Yahudi sebagai penghancur industri;neutral
9690;Dari tahun 1946 hingga kematiannya Stalin hanya menyampaikan tiga pidato publik dua di antaranya hanya berselang beberapa menit;neutral
9691; Jumlah tulisan yang ia buat juga menurun;neutral
9692; Pada tahun 1950 Stalin mengeluarkan artikel Marxisme dan Masalah Masalah Linguistik yang menunjukkan minatnya terhadap permasalahan permasalahan kebangsaan Rusia;neutral
9693;Pada tahun 1952 buku terakhir Stalin yang berjudul Masalah Masalah Ekonomi Sosialisme di Uni Soviet diterbitkan;neutral
9694; Buku ini mencoba memberikan pedoman untuk memimpin negara tersebut setelah kematiannya;neutral
9695; Pada Oktober 1952 Stalin menyampaikan pidato selama satu setengah jam di sidang pleno Komite Pusat;neutral
9696; Selama pidato tersebut ia menegaskan hal hal yang ia anggap sebagai sifat sifat kepemimpinan yang diperlukan untuk ke depannya dan juga menggarisbawahi kelemahan berbagai calon penerus khususnya Molotov dan Mikoyan;neutral
9697; Kemudian pada tahun 1952 ia membubarkan Politbiro dan menggantikannya dengan badan yang lebih besar yang ia sebut Presidium;neutral
9698;Pada tanggal 1 Maret 1953 Stalin ditemukan setengah sadar di lantai kamar tidur dachanya di Volynskoe;neutral
9699; Ia mengalami pendarahan otak;neutral
9700; Stalin lalu dipindahkan ke sebuah sofa dan tetap berada di situ selama tiga hari;neutral
9701; Ia disuapi dengan menggunakan sendok diberi berbagai obat obatan dan suntikan dan lintah juga ditempelkan di tubuhnya untuk mengeluarkan darah;neutral
9702; Svetlana dan Vasily dipanggil ke dacha tersebut pada tanggal 2 Maret;neutral
9703;Pada akhirnya Stalin menjemput ajal pada tanggal 5 Maret 1953;neutral
9704; Menurut Svetlana kematian ini merupakan kematian yang sulit dan sangat buruk ;neutral
9705; Hasil otopsi menunjukkan bahwa Stalin meninggal akibat pendarahan otak dan ia juga mengalami kerusakan pada arteri otaknya yang disebabkan oleh aterosklerosis;neutral
9706; Terdapat kemungkinan bahwa Stalin dibunuh;neutral
9707; Beria dicurigai sebagai pelakunya dan memoir memoir politik Vyacheslav Molotov yang diterbitkan pada tahun 1993 mengklaim Beria mengaku kepada Molotov bahwa ia telah meracuni Stalin Aku telah membunuhnya;neutral
9708; Namun tidak ada bukti kuat yang menunjukkan bahwa Stalin dibunuh oleh Beria;neutral
9709;Kematian Stalin diumumkan pada tanggal 6 Maret;neutral
9710; Jasadnya diawetkan dan kemudian ditampilkan di Gedung Persatuan Moskwa selama tiga hari;neutral
9711; Kerumunan saling berdesak desakan hingga menewaskan sekitar 100 orang;neutral
9712; Kemudian jenazahnya dibaringkan di dalam Mausoleum Lenin di Lapangan Merah pada tanggal 9 Maret;neutral
9713; Ratusan ribu orang hadir;neutral
9714; Pemerintah Tiongkok juga mengadakan masa berkabung atas kematian Stalin;neutral
9715; Namun pada bulan tersebut terjadi banyak penangkapan orang orang atas tuduhan pergolakan anti Soviet setelah polisi mendengar kabar mengenai orang orang yang merayakan kematian Stalin;neutral
9716;Stalin tidak mengangkat seorang penerus dan juga tidak membuat kerangka yang mempersiapkan penyerahan kekuasaan;neutral
9717; Komite Pusat bertemu pada hari kematiannya dan beberapa orang yang menjadi tokoh tokoh terpenting di dalam tubuh partai adalah Malenkov Beria dan Khruschev;neutral
9718; Sistem kepemimpinan kolektif dikembalikan dan mereka berupaya memastikan agar tidak ada lagi anggota yang dapat menjadi diktator;neutral
9719; Reformasi sistem Soviet langsung diberlakukan;neutral
9720; Reformasi ekonomi mengurangi proyek proyek pembangunan massal dan dititikberatkan pada pembangunan perumahan dan reformasi ini juga menurunkan pajak petani untuk menggenjot produksi;neutral
9721; Para pemimpin baru mencoba rujuk dengan Yugoslavia dan mengurangi permusuhan dengan AS dan bahkan melakukan perundingan untuk mengakhiri Perang Korea pada Juli 1953;neutral
9722; Para dokter yang sebelumnya dijebloskan ke penjara dibebaskan dan pembersihan yang bersifat antisemitik dihentikan;neutral
9723; Pengampunan diberikan kepada mereka yang dipenjara akibat kejahatan kejahatan non politik sehingga mengurangi setengah jumlah orang yang dipenjara sementara badan keamanan negara dan sistem Gulag direformasi dan tindakan penyiksaan dilarang pada April 1953;neutral
9724;Stalin mengklaim telah menghayati ajaran Marxisme sejak usia lima belas tahun dan ideologi tersebut memandunya sepanjang masa dewasanya;neutral
9725; Menurut Kotkin Stalin memiliki keyakinan Marxis yang sangat kuat sementara Montefiore menyatakan bahwa Marxisme memiliki nilai semi agama bagi Stalin;neutral
9726; Meskipun ia tak pernah menjadi seorang nasionalis Georgia pada kehidupan awalnya unsur unsur dari pemikiran nasionalis Georgia berpadu dengan Marxisme dalam pandangannya;neutral
9727; Sejarawan Alfred saja;neutral
9728; Rieber menyatakan bahwa di dalam masyarakat yang menjadi cikal bakal Stalin pemberontakan sangat mengakar dalam cerita rakyat dan ritual ritual populer ;neutral
9729; Stalin percaya bahwa Marxisme perlu disesuaikan dengan perubahan keadaan;neutral
9730; Aku berdiri di atas landasan ;neutral
9731; Namun Volkogonov meyakini bahwa Marxisme Stalin dibentuk oleh jalan pikirannya yang dogmatis yang menunjukkan bahwa hal tersebut telah ditanamkan pada diri Stalin selama pendidikannya di lembaga lembaga keagamaan;neutral
9732; Menurut sejarawan Robert Service Stalin bukanlah seorang cendekiawan yang orisinal dan beberapa inovasinya terhadap ideologi Marxisme justru malah bersifat mentah dan meragukan ;neutral
9733; Beberapa di antaranya dibuat demi kepentingan politik ketimbang komitmen intelektual yang tulus dan Stalin sering kali menggunakan ideologi post hoc untuk membenarkan keputusan keputusannya;neutral
9734; Stalin sendiri menyebut dirinya sebagai seorang praktik yang berarti bahwa ia lebih cenderung menjadi seorang revolusioner praktis daripada teoretikus;neutral
9735;Sebagai seorang Marxis Stalin percaya kepada perang kelas yang tak terelakkan antara kaum proletariat melawan borjuis;neutral
9736; Ia meyakini bahwa kelas pekerja akan memenangkan perjuangan ini dan mendirikan kediktatoran proletariat dan ia menganggap Uni Soviet sebagai salah satu contoh negara semacam itu;neutral
9737; Ia juga percaya bahwa negara proletar ini perlu memberlakukan tindakan represif untuk menghapuskan segala golongan yang memiliki properti dan dengan demikian perang kelas akan semakin menguat seiring dengan kemajuan sosialisme;neutral
9738; Negara baru ini kemudian dapat memastikan bahwa semua warga negara memiliki akses terhadap pekerjaan makanan tempat tinggal kesehatan dan pendidikan sementara pemborosan kapitalisme akan dihilangkan oleh sistem ekonomi yang baru dan terstandardisasi;neutral
9739; Menurut Sandle Stalin berkomitmen untuk menciptakan masyarakat yang terindustrialisasi terkolektivisasi direncanakan secara terpusat dan berteknologi maju;neutral
9740; Stalin menyatakan diri sebagai seorang Leninis yang setia;neutral
9741; Meskipun begitu menurut Service Stalin bukanlah seorang Leninis yang taat buta ;neutral
9742; Stalin menghormati Lenin tetapi bukannya tanpa kritikan dan Stalin berani bersuara saat ia meyakini bahwa Lenin salah;neutral
9743; Pada masa kegiatan revolusionernya Stalin merasa bahwa beberapa pandangan dan tindakan Lenin tidak hanya menunjukkan pribadi Lenin sebagai seorang emigran yang manja tetapi juga bersifat kontraproduktif terhadap aktivitas Bolshevik yang berbasis di wilayah Kekaisaran Rusia;neutral
9744; Seusai Revolusi Oktober mereka masih berselisih pandang;neutral
9745; Lenin meyakini bahwa semua negara di Eropa dan Asia akan bersatu setelah meletusnya revolusi proletariat tetapi Stalin justru berpendapat bahwa kebanggaan nasional akan mencegah hal tersebut dan sebagai gantinya negara negara sosialis yang terpisah akan terbentuk;neutral
9746; Sementara itu penulis biografi Stalin Oleg Khlevniuk meyakini bahwa Stalin dan Lenin membina hubungan yang erat selama bertahun tahun dan Stalin sangat bergantung kepada tulisan tulisan Lenin untuk memandunya dalam urusan urusan negara setelah kematian Lenin bahkan ia lebih sering menggunakan tulisan tulisan tersebut daripada tulisan Marx dan Engels ;neutral
9747; Stalin juga menganut pandangan Leninis yang menyatakan bahwa diperlukan organisasi pelopor revolusi yang akan memimpin proletariat ketimbang dipimpin oleh mereka;neutral
9748; Sebagai pemimpin organisasi pelopor ini Stalin meyakini bahwa rakyat Soviet membutuhkan seorang figur sentral yang kuat yang dapat mereka ikuti seperti halnya seorang Tsar;neutral
9749; Ia sendiri mengagumi dua Tsar yang dikenal sebagai tokoh yang kuat dalam sejarah Rusia yaitu Ivan yang Mengerikan dan Pyotr yang Agung;neutral
9750;Stalinisme merupakan pengembangan ideologi Leninisme dan meskipun Stalin menghindari pemakaian istilah Marxisme Leninisme Stalinisme ia mengizinkan orang lain menggunakannya;neutral
9751; Setelah kematian Lenin Stalin berkontribusi dalam perdebatan teoretis di tubuh Partai Komunis dengan mengembangkan gagasan sosialisme dalam satu negara ;neutral
9752; Konsep ini sangat terkait dengan pertarungan antar faksi di dalam partai terutama melawan Trotsky;neutral
9753; Ia mula mula mengembangkan gagasan tersebut pada Desember 1924 dan merincikannya dalam tulisan tulisannya pada tahun 1925 26;neutral
9754; Doktrin Stalin ini menyatakan bahwa sosialisme dapat diwujudkan di Rusia tetapi kemenangan akhir sosialisme di negara tersebut tak dapat terjamin akibat ancaman campur tangan kapitalis;neutral
9755; Maka dari itu ia tetap mempertahankan pandangan Leninis bahwa revolusi dunia masih diperlukan untuk memastikan kemenangan mutlak sosialisme;neutral
9756; Meskipun Stalin menganut paham Marxis bahwa negara akan hilang saat sosialisme berubah menjadi komunisme murni ia meyakini bahwa negara Soviet masih akan tetap ada hingga kekalahan terakhir kapitalisme internasional;neutral
9757; Konsep ini memadukan gagasan gagasan Marxis dan Leninis dengan gagasan gagasan nasionalis dan dijadikan alat untuk menyudutkan Trotsky yang mempromosikan gagasan revolusi permanen dengan menganggap Trotsky sebagai orang yang tidak percaya dengan kemampuan buruh Rusia dalam membangun sosialisme;neutral
9758;Menurut Stalin bangsa bangsa adalah sebuah entitas yang dibentuk oleh kapitalisme dan sebenarnya dapat disatukan dengan yang lainnya;neutral
9759; Ia meyakini bahwa seluruh bangsa akan bergabung menjadi satu masyarakat global;neutral
9760; Ia juga menganggap semua bangsa pada dasarnya memiliki kedudukan yang setara;neutral
9761; Stalin berpendapat bahwa orang Yahudi memiliki karakter nasional tetapi bukanlah suatu bangsa dan maka dari itu tak dapat diasimilasi;neutral
9762; Ia merasa bahwa nasionalisme Yahudi terutama Zionisme merupakan gagasan yang bermusuhan dengan sosialisme;neutral
9763; Dalam tulisannya ia menyatakan bahwa hak untuk memisahkan diri sebaiknya ditawarkan kepada etnis etnis minoritas di Kekaisaran Rusia tetapi mereka tidak perlu didorong untuk mengambil keputusan tersebut;neutral
9764; Ia berpendapat bahwa jika mereka menjadi otonom sepenuhnya maka mereka pada akhirnya akan dikendalikan oleh unsur unsur yang paling reaksioner di komunitas mereka;neutral
9765; Maka dari itu Khlevniuk berpendapat bahwa Stalin telah merukunkan gagasan Marxisme dengan imperialisme;neutral
9766;Menurut Service Marxisme Stalin sangat diilhami oleh nasionalisme Rusia;neutral
9767; Upaya Stalin untuk memperluas pengaruh Soviet ke Eropa Timur juga telah memicu tuduhan tuduhan imperialisme Rusia;neutral
